Date,Open,High,Low,Close,Adj Close,Volume
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.778289794921875,123164000
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,52.919334411621094,116736000
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.690650939941406,91541600
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.45907974243164,130325200
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,52.24280548095703,132314800
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.56200408935547,115168400
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.0575065612793,155071200
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.2375373840332,163702000
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.35953903198242,119423200
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.525787353515625,189033600
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.55863571166992,183742000
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,50.81114196777344,146640000
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,52.1356201171875,153435600
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.93601989746094,233292800
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.424739837646484,365314800
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.02165603637695,264654800
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.54096603393555,127531600
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.013118743896484,133697600
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,49.838626861572266,101450400
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,48.87765884399414,137463200
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.415496826171875,204542000
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,45.951744079589844,187531600
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.653724670410156,243204000
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.75572204589844,185915200
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.26250457763672,147713200
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.42901611328125,167701200
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.30628967285156,271300800
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.25848388671875,124496800
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.1851692199707,94496000
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,41.74214553833008,179994000
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.65131759643555,165549600
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.25292205810547,184250000
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,42.920650482177734,167080000
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.68876647949219,158126000
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.180416107177734,163210000
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.236976623535156,165377200
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,41.766048431396484,172393600
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.27680587768555,169126400
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.54213333129883,248104000
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.31025695800781,189126800
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.422611236572266,142510800
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,40.86484146118164,127594400
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.55726623535156,162814800
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.18913650512695,177151600
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.69830322265625,135366000
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.46004867553711,196189200
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.4895133972168,259092000
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.031349182128906,382978400
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.099063873291016,148676800
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.57080841064453,234330000
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.32697296142578,212468400
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.346099853515625,169165600
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.70705795288086,140014000
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.75008010864258,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,33.98990249633789,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.44090270996094,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.36201858520508,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.0361213684082,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.648075103759766,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.765220642089844,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.404266357421875,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.85684585571289,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.59071350097656,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.03772735595703,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.25764846801758,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.48713302612305,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.645694732666016,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,36.793907165527344,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.50226593017578,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.71183776855469,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.36282730102539,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,36.9755859375,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.502296447753906,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.78675842285156,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.805877685546875,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,40.93655776977539,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.636962890625,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.65131759643555,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.862457275390625,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.910465240478516,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.67519760131836,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.02570343017578,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.85525894165039,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.00410079956055,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.912872314453125,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.035308837890625,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.29939270019531,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.0665168762207,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.52506637573242,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.827537536621094,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.851539611816406,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,41.98118209838867,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.568267822265625,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.00519561767578,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.216461181640625,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.1396369934082,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.89716720581055,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.412227630615234,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.51065444946289,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,42.94866943359375,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.431209564208984,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.62327575683594,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.10823059082031,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.68198776245117,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.13811492919922,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.78041458129883,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.171730041503906,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.835426330566406,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.865535736083984,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.31097412109375,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.842838287353516,199202000
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.246158599853516,119393600
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.3061637878418,83121600
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.60145568847656,94256000
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.91114807128906,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.57855224609375,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,46.89784240722656,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,46.979469299316406,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.2939567565918,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.038169860839844,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.894134521484375,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.16301345825195,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.762088775634766,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.74289321899414,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.82931137084961,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.8341178894043,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.76559829711914,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,48.94084548950195,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.10169219970703,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.809898376464844,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.733070373535156,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.28173828125,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.046470642089844,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.12089920043945,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.17502212524414,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.53970718383789,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.2108154296875,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.834999084472656,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.04996109008789,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.700767517089844,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.71037673950195,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.1870231628418,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.51946258544922,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.75766372680664,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.466182708740234,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.01082992553711,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.80840301513672,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.54812240600586,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.12384033203125,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,44.96973419189453,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.049137115478516,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.2972297668457,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.13093566894531,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,42.95260238647461,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.74775695800781,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,42.96946716308594,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.19105911254883,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.76449203491211,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.29240417480469,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,43.99128723144531,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.63715744018555,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.82527160644531,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.410884857177734,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,46.948307037353516,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.79888916015625,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.789249420166016,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.44944381713867,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.72658157348633,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.825531005859375,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.68574523925781,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.06892776489258,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,47.905052185058594,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.85685729980469,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.13146209716797,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.1508674621582,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.13641357421875,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.69780349731445,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.57261657714844,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.85698699951172,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.26185989379883,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.21847915649414,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.20389175415039,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.49790573120117,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.97748565673828,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.62082290649414,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.99435806274414,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.45466613769531,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.2835578918457,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.006412506103516,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.56309127807617,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.8232421875,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,49.939064025878906,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.32947540283203,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.28850555419922,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.89085388183594,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.06437683105469,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.53190231323242,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.31501007080078,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.341644287109375,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.23065185546875,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.16787338256836,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.59403610229492,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.47608947753906,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.96772003173828,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.02568054199219,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.6216926574707,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.49831008911133,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.55215072631836,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.04745864868164,146189600
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.803131103515625,108909600
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,49.95463180541992,110481600
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,50.8859748840332,97654400
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.888404846191406,107537200
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.43995666503906,86141600
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.39641189575195,89014800
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.020843505859375,187272000
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,49.95219802856445,104174400
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.3885498046875,103493200
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.71996307373047,63755200
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.56182098388672,83962000
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.49650192260742,84573600
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.761085510253906,80092000
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.60536193847656,76752400
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.59477615356445,95654800
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.58993148803711,77449200
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.81007766723633,109237600
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.422115325927734,127111600
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.08888244628906,177158400
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,53.967933654785156,128906800
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,52.91804122924805,159053200
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.196231842041016,84632400
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.3897590637207,73274800
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,53.89051055908203,101360000
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.45265197753906,88242400
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.6712760925293,221652400
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,52.91077423095703,76662000
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.6591796875,124763200
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.4695930480957,87613600
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.193809509277344,75334000
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,52.93496322631836,101408000
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.18080139160156,103909600
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.33079147338867,139223200
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,52.96883773803711,138449200
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.418785095214844,114426000
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,54.91622543334961,138478800
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,54.92831039428711,122306000
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.28482437133789,111820000
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,54.92104721069336,74770400
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.66130065917969,113013600
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.14179611206055,166795600
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.05954360961914,96427600
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,56.9265022277832,87360000
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.696685791015625,73903200
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,56.91682434082031,67585200
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.190185546875,97433600
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.18201446533203,87247200
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.0489616394043,82293600
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.82791519165039,75828800
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,58.924686431884766,69275200
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.650421142578125,73477200
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.24793243408203,96572800
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,58.854530334472656,142839600
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,58.84727096557617,124522000
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.17778396606445,139162000
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,61.88567352294922,151125200
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.292083740234375,103272000
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.202571868896484,79897600
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.22919464111328,75864400
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,62.947383880615234,94940400
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.119667053222656,69986400
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.619503021240234,81821200
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.561248779296875,87388800
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.1702880859375,102734400
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.726253509521484,89182800
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.48326873779297,100206400
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.80842590332031,86703200
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.61187744140625,76167200
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,63.85972213745117,106234400
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.57339859008789,121395200
